grid_dx_m,radius_m,mask_mode,level_m,quantity,term,blocks,signed_m2_s,sum_abs_block_integrals_m2_s,sum_spatial_abs_blocks_m2_s,spatial_retained_fraction,temporal_retained_fraction
600,4200.0,fixed_initial,297.6708976654277,total,advection,9,-80543.63890508584,80543.63890508584,248809.41248817736,0.3237162055069481,1.0
600,4200.0,fixed_initial,297.6708976654277,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,297.6708976654277,total,coriolis,9,5431.940219206849,5431.940219206849,11404.80389763671,0.47628528012940663,1.0
600,4200.0,fixed_initial,297.6708976654277,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,297.6708976654277,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,297.6708976654277,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,297.6708976654277,total,les,9,7668.395465346117,20925.91758653523,72160.00120938483,0.2899933098090593,0.36645444261332377
600,4200.0,fixed_initial,297.6708976654277,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,297.6708976654277,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,297.6708976654277,total,projection,9,-1.1338529145129466e-11,5.267905633804808e-11,1.086111467334328e-09,0.04850244005556785,0.2152378940193748
600,4200.0,fixed_initial,297.6708976654277,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,297.6708976654277,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,297.6708976654277,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,392.33090127881815,les_label,inferred_muscl_label,9,-206.420633342811,20668.366122839758,72653.46571449628,0.2844787364178812,0.009987273890736049
600,4200.0,fixed_initial,392.33090127881815,les_label,local_les,9,18738.787662629496,30636.50674390751,77664.6355053813,0.39447177656276694,0.6116489657018733
600,4200.0,fixed_initial,392.33090127881815,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,392.33090127881815,total,advection,9,-112730.20782006008,112730.20782006008,259998.06971870476,0.43358094135861985,1.0
600,4200.0,fixed_initial,392.33090127881815,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,392.33090127881815,total,coriolis,9,5798.4462699368,5798.4462699368,11069.903800062271,0.5238027696233621,1.0
600,4200.0,fixed_initial,392.33090127881815,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,392.33090127881815,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,392.33090127881815,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,392.33090127881815,total,les,9,18738.787662629496,30636.50674390751,77664.6355053813,0.39447177656276694,0.6116489657018733
600,4200.0,fixed_initial,392.33090127881815,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,392.33090127881815,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,392.33090127881815,total,projection,9,2.403618485811052e-11,7.504136062617866e-11,1.101648000556844e-09,0.06811736651657146,0.32030582411541914
600,4200.0,fixed_initial,392.33090127881815,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,392.33090127881815,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,392.33090127881815,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,491.72390507287827,les_label,inferred_muscl_label,9,-9837.920034359247,21311.52093678001,78073.63470703867,0.27296693713247455,0.4616244923833988
600,4200.0,fixed_initial,491.72390507287827,les_label,local_les,9,27602.937256382167,34954.49900416015,80113.82340929749,0.43631045825361964,0.7896819591977837
600,4200.0,fixed_initial,491.72390507287827,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,491.72390507287827,total,advection,9,-141193.2012480901,141193.2012480901,283390.7003467902,0.49822806844158785,1.0
600,4200.0,fixed_initial,491.72390507287827,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,491.72390507287827,total,coriolis,9,6098.579160231997,6098.579160231997,10820.471048697764,0.5636149417881356,1.0
600,4200.0,fixed_initial,491.72390507287827,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,491.72390507287827,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,491.72390507287827,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,491.72390507287827,total,les,9,27602.937256382167,34954.49900416015,80113.82340929749,0.43631045825361964,0.7896819591977837
600,4200.0,fixed_initial,491.72390507287827,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,491.72390507287827,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,491.72390507287827,total,projection,9,-5.888950111322322e-12,5.372185779000306e-11,1.1591323292000627e-09,0.046346613269839035,0.10961925654808943
600,4200.0,fixed_initial,491.72390507287827,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,491.72390507287827,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,491.72390507287827,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,596.0865590566414,les_label,inferred_muscl_label,9,-17091.43356269407,17091.43356269407,69909.61502173153,0.2444790113259981,1.0
600,4200.0,fixed_initial,596.0865590566414,les_label,local_les,9,30617.62195407173,32312.84372989346,70180.71903245614,0.46042337803563815,0.9475372149231968
600,4200.0,fixed_initial,596.0865590566414,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,596.0865590566414,total,advection,9,-163314.45702858263,163314.45702858263,305126.41373290616,0.5352353964725608,1.0
600,4200.0,fixed_initial,596.0865590566414,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,596.0865590566414,total,coriolis,9,6235.111353785071,6235.111353785071,10692.577231890114,0.5831252109350346,1.0
600,4200.0,fixed_initial,596.0865590566414,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,596.0865590566414,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,596.0865590566414,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,596.0865590566414,total,les,9,30617.62195407173,32312.84372989346,70180.71903245614,0.46042337803563815,0.9475372149231968
600,4200.0,fixed_initial,596.0865590566414,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,596.0865590566414,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,596.0865590566414,total,projection,9,-2.0804748076286056e-11,7.465983131104911e-11,1.308950268350155e-09,0.05703794339348956,0.2786605288405883
600,4200.0,fixed_initial,596.0865590566414,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,596.0865590566414,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,596.0865590566414,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,705.6673457395926,les_label,inferred_muscl_label,9,-15612.421957628316,15690.152789625468,60945.30158681308,0.25744647054171593,0.9950458843174205
600,4200.0,fixed_initial,705.6673457395926,les_label,local_les,9,23202.342202012303,23202.342202012303,56675.157922198436,0.40939175209469414,1.0
600,4200.0,fixed_initial,705.6673457395926,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,705.6673457395926,total,advection,9,-172400.15504065857,172400.15504065857,331283.390672596,0.5204008407745376,1.0
600,4200.0,fixed_initial,705.6673457395926,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,705.6673457395926,total,coriolis,9,6071.467959560376,6071.467959560376,10417.017947036938,0.5828412690109044,1.0
600,4200.0,fixed_initial,705.6673457395926,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,705.6673457395926,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,705.6673457395926,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,705.6673457395926,total,les,9,23202.342202012303,23202.342202012303,56675.157922198436,0.40939175209469414,1.0
600,4200.0,fixed_initial,705.6673457395926,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,705.6673457395926,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,705.6673457395926,total,projection,9,-2.184989250078248e-12,4.2757698016969783e-11,1.367203926976165e-09,0.031273826218109736,0.0511016577461926
600,4200.0,fixed_initial,705.6673457395926,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,705.6673457395926,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,705.6673457395926,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,820.7271717566915,les_label,inferred_muscl_label,9,-15592.549953633707,17141.126327215392,58092.89144728941,0.2950640930442995,0.9096572568208092
600,4200.0,fixed_initial,820.7271717566915,les_label,local_les,9,22367.34800857186,22367.34800857186,46424.18085687604,0.4818038271376189,1.0
600,4200.0,fixed_initial,820.7271717566915,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,820.7271717566915,total,advection,9,-174879.362502546,174879.362502546,368696.0694059893,0.47431848889600653,1.0
600,4200.0,fixed_initial,820.7271717566915,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,820.7271717566915,total,coriolis,9,5791.7876629646225,5791.7876629646225,9895.3327014776,0.5853049955662204,1.0
600,4200.0,fixed_initial,820.7271717566915,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,820.7271717566915,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,820.7271717566915,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,820.7271717566915,total,les,9,22367.34800857186,22367.34800857186,46424.18085687604,0.4818038271376189,1.0
600,4200.0,fixed_initial,820.7271717566915,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,820.7271717566915,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,820.7271717566915,total,projection,9,-4.1198276479756726e-11,1.5491895486168146e-10,1.6312042506533763e-09,0.09497213779306234,0.2659343817323089
600,4200.0,fixed_initial,820.7271717566915,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,820.7271717566915,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,820.7271717566915,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,941.5399890746453,les_label,inferred_muscl_label,9,-9447.849719223674,19823.854073705344,60505.38163108738,0.32763786524932753,0.476589954914743
600,4200.0,fixed_initial,941.5399890746453,les_label,local_les,9,15384.952471824696,15384.952471824696,39088.79556431025,0.393589831810316,1.0
600,4200.0,fixed_initial,941.5399890746453,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,941.5399890746453,total,advection,9,-166512.23949856215,166512.23949856215,408715.73276895285,0.4074035476209368,1.0
600,4200.0,fixed_initial,941.5399890746453,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,941.5399890746453,total,coriolis,9,5542.781705507574,5542.781705507574,9071.66101654602,0.6109996499426027,1.0
600,4200.0,fixed_initial,941.5399890746453,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,941.5399890746453,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,941.5399890746453,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,941.5399890746453,total,les,9,15384.952471824696,15384.952471824696,39088.79556431025,0.393589831810316,1.0
600,4200.0,fixed_initial,941.5399890746453,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,941.5399890746453,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,941.5399890746453,total,projection,9,1.2114247212180874e-11,1.165420318385721e-10,1.709098379864727e-09,0.06818918864565085,0.10394745158520054
600,4200.0,fixed_initial,941.5399890746453,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,941.5399890746453,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,941.5399890746453,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1068.3934472584967,les_label,inferred_muscl_label,9,-5953.472036639878,13789.763691893848,55636.57401610344,0.24785429253610297,0.43173125875533
600,4200.0,fixed_initial,1068.3934472584967,les_label,local_les,9,9347.242520733773,9974.921914264594,26436.577250828886,0.37731518038901357,0.9370742549239196
600,4200.0,fixed_initial,1068.3934472584967,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1068.3934472584967,total,advection,9,-157251.21350961478,157251.21350961478,445344.792969955,0.35309992615142954,1.0
600,4200.0,fixed_initial,1068.3934472584967,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1068.3934472584967,total,coriolis,9,5387.298988166606,5387.298988166606,7964.906506448933,0.6763794382024045,1.0
600,4200.0,fixed_initial,1068.3934472584967,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1068.3934472584967,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1068.3934472584967,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1068.3934472584967,total,les,9,9347.242520733773,9974.921914264594,26436.577250828886,0.37731518038901357,0.9370742549239196
600,4200.0,fixed_initial,1068.3934472584967,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1068.3934472584967,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1068.3934472584967,total,projection,9,4.082290535885151e-11,1.441014970922968e-10,1.7867624189287033e-09,0.08064950077621194,0.28329272202289824
600,4200.0,fixed_initial,1068.3934472584967,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1068.3934472584967,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1068.3934472584967,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1201.5895783515407,les_label,inferred_muscl_label,9,-6165.542175670258,8358.162955057081,55506.178715390655,0.15058076683523422,0.7376671415505025
600,4200.0,fixed_initial,1201.5895783515407,les_label,local_les,9,5788.437985678432,6492.849931117006,13551.97501326133,0.47910728323830337,0.8915095908712324
600,4200.0,fixed_initial,1201.5895783515407,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1201.5895783515407,total,advection,9,-147940.96158936707,147940.96158936707,476665.8607009721,0.31036617846264264,1.0
600,4200.0,fixed_initial,1201.5895783515407,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1201.5895783515407,total,coriolis,9,5304.588883000094,5304.588883000094,6929.080653837143,0.7655545010956905,1.0
600,4200.0,fixed_initial,1201.5895783515407,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1201.5895783515407,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1201.5895783515407,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1201.5895783515407,total,les,9,5788.437985678432,6492.849931117006,13551.97501326133,0.47910728323830337,0.8915095908712324
600,4200.0,fixed_initial,1201.5895783515407,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1201.5895783515407,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1201.5895783515407,total,projection,9,-2.6497916448017897e-11,1.3853476109343686e-10,1.8894041842932276e-09,0.07332192986820275,0.19127269025386326
600,4200.0,fixed_initial,1201.5895783515407,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1201.5895783515407,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1201.5895783515407,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1341.445515999237,les_label,inferred_muscl_label,9,-1292.5301757798175,5294.574706478594,52154.317024836666,0.1015174775264958,0.2441235127343166
600,4200.0,fixed_initial,1341.445515999237,les_label,local_les,9,-233.2226657033628,5960.658754811066,10519.083243415891,0.5666519236400153,0.03912699506830856
600,4200.0,fixed_initial,1341.445515999237,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1341.445515999237,total,advection,9,-137851.71630051263,137851.71630051263,498645.7993363211,0.2764521760415672,1.0
600,4200.0,fixed_initial,1341.445515999237,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1341.445515999237,total,coriolis,9,5224.64642926503,5224.64642926503,6287.29382217789,0.8309849319965829,1.0
600,4200.0,fixed_initial,1341.445515999237,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1341.445515999237,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1341.445515999237,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1341.445515999237,total,les,9,-233.2226657033628,5960.658754811066,10519.083243415891,0.5666519236400153,0.03912699506830856
600,4200.0,fixed_initial,1341.445515999237,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1341.445515999237,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1341.445515999237,total,projection,9,-4.1748163916367114e-11,9.347177344265945e-11,1.8690299094780436e-09,0.05001084946188097,0.4466392620867267
600,4200.0,fixed_initial,1341.445515999237,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1341.445515999237,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1341.445515999237,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1488.294250529318,les_label,inferred_muscl_label,9,731.9117871372588,6096.337205293064,49702.44502206156,0.12265668625732729,0.120057628456278
600,4200.0,fixed_initial,1488.294250529318,les_label,local_les,9,-3026.6462468449013,7334.636415509321,13944.384979492708,0.5259921055174533,0.4126511629731178
600,4200.0,fixed_initial,1488.294250529318,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1488.294250529318,total,advection,9,-131039.6205495086,139650.83270167268,520201.7575027079,0.26845513435418517,0.9383375524114512
600,4200.0,fixed_initial,1488.294250529318,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1488.294250529318,total,coriolis,9,5098.323141594493,5098.323141594493,6184.748084815017,0.8243380444406543,1.0
600,4200.0,fixed_initial,1488.294250529318,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1488.294250529318,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1488.294250529318,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1488.294250529318,total,les,9,-3026.6462468449013,7334.636415509321,13944.384979492708,0.5259921055174533,0.4126511629731178
600,4200.0,fixed_initial,1488.294250529318,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1488.294250529318,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1488.294250529318,total,projection,9,-4.950810803187162e-11,6.218808960831482e-11,1.983640741136985e-09,0.03135048011398969,0.7961027319490478
600,4200.0,fixed_initial,1488.294250529318,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1488.294250529318,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1488.294250529318,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1642.4854217859033,les_label,inferred_muscl_label,9,-365.5016387119409,6660.359981065813,52492.130969399754,0.12688301766503754,0.05487715975577826
600,4200.0,fixed_initial,1642.4854217859033,les_label,local_les,9,-2478.0118397678543,8762.499157101718,19557.807610232652,0.4480307471946485,0.28279738409555305
600,4200.0,fixed_initial,1642.4854217859033,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1642.4854217859033,total,advection,9,-125592.71565770746,144539.1083975836,547276.5029415867,0.2641061832925265,0.8689185719358369
600,4200.0,fixed_initial,1642.4854217859033,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1642.4854217859033,total,coriolis,9,4904.551658778157,4904.551658778157,6231.106612818402,0.787107646126403,1.0
600,4200.0,fixed_initial,1642.4854217859033,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1642.4854217859033,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1642.4854217859033,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1642.4854217859033,total,les,9,-2478.0118397678543,8762.499157101718,19557.807610232652,0.4480307471946485,0.28279738409555305
600,4200.0,fixed_initial,1642.4854217859033,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1642.4854217859033,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1642.4854217859033,total,projection,9,1.036652072167253e-11,1.3125096331434156e-10,2.01642270767041e-09,0.06509099645380254,0.07898243532769407
600,4200.0,fixed_initial,1642.4854217859033,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1642.4854217859033,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1642.4854217859033,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1804.3861516053175,les_label,inferred_muscl_label,9,784.9090383068109,3840.5615028131947,53279.83222696845,0.07208283776969614,0.20437351093892608
600,4200.0,fixed_initial,1804.3861516053175,les_label,local_les,9,-4338.222093388609,6438.976780636121,22573.13235371066,0.28524959140540623,0.6737440188377302
600,4200.0,fixed_initial,1804.3861516053175,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1804.3861516053175,total,advection,9,-119413.17275157991,139655.26931154795,572548.2046152622,0.2439187970301867,0.855056693100414
600,4200.0,fixed_initial,1804.3861516053175,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1804.3861516053175,total,coriolis,9,4598.136967901769,4598.136967901769,6280.958738823836,0.7320756526356055,1.0
600,4200.0,fixed_initial,1804.3861516053175,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1804.3861516053175,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1804.3861516053175,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1804.3861516053175,total,les,9,-4338.222093388609,6438.976780636121,22573.13235371066,0.28524959140540623,0.6737440188377302
600,4200.0,fixed_initial,1804.3861516053175,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1804.3861516053175,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1804.3861516053175,total,projection,9,1.0506858940318635e-10,1.7833052730127261e-10,2.0839940167074192e-09,0.08557151597921751,0.5891789307933962
600,4200.0,fixed_initial,1804.3861516053175,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1804.3861516053175,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1804.3861516053175,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1974.3819179157026,les_label,inferred_muscl_label,9,5183.358218156842,5183.358218156842,54285.64033980378,0.09548304460832262,1.0
600,4200.0,fixed_initial,1974.3819179157026,les_label,local_les,9,-9877.159413953466,9877.159413953466,26400.242268513786,0.3741313929430658,1.0
600,4200.0,fixed_initial,1974.3819179157026,les_label,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1974.3819179157026,total,advection,9,-106623.41726916852,125221.35848776712,590081.8767247446,0.2122101413837848,0.8514794804720519
600,4200.0,fixed_initial,1974.3819179157026,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1974.3819179157026,total,coriolis,9,4123.77680362201,4123.77680362201,6283.512628204098,0.6562852734809629,1.0
600,4200.0,fixed_initial,1974.3819179157026,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1974.3819179157026,total,guard,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1974.3819179157026,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1974.3819179157026,total,les,9,-9877.159413953466,9877.159413953466,26400.242268513786,0.3741313929430658,1.0
600,4200.0,fixed_initial,1974.3819179157026,total,mask_motion,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1974.3819179157026,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1974.3819179157026,total,projection,9,-6.351313765841821e-12,1.6456002601004637e-10,2.1185496694383012e-09,0.07767579320133512,0.038595726555452015
600,4200.0,fixed_initial,1974.3819179157026,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1974.3819179157026,total,surface_drag,9,0.0,0.0,0.0,,
600,4200.0,fixed_initial,1974.3819179157026,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,moving_end,39.88822936505957,les_label,inferred_muscl_label,9,-1183.4638193506141,3935.2177621444985,16449.13991547538,0.23923547263661113,0.30073655154109824
600,4200.0,moving_end,39.88822936505957,les_label,local_les,9,-263.77626641284434,263.77626641284434,6488.783039442864,0.04065111513352318,1.0
600,4200.0,moving_end,39.88822936505957,les_label,mask_motion,9,293.2078902635518,1280.3420523787925,2751.1033560099795,0.4653922033070095,0.22900746696462135
600,4200.0,moving_end,39.88822936505957,total,advection,9,-7221.716344969788,7221.716344969788,134943.09823972985,0.05351675216571822,1.0
600,4200.0,moving_end,39.88822936505957,total,buoyancy,9,0.0,0.0,0.0,,
600,4200.0,moving_end,39.88822936505957,total,coriolis,9,6779.239504646989,6779.239504646989,11346.938224191577,0.5974509925676432,1.0
600,4200.0,moving_end,39.88822936505957,total,external_forcing,9,0.0,0.0,0.0,,
600,4200.0,moving_end,39.88822936505957,total,guard,9,0.0,0.0,0.0,,
600,4200.0,moving_end,39.88822936505957,total,initial_bcs,9,0.0,0.0,0.0,,
600,4200.0,moving_end,39.88822936505957,total,les,9,-263.77626641284434,263.77626641284434,6488.783039442864,0.04065111513352318,1.0
600,4200.0,moving_end,39.88822936505957,total,mask_motion,9,-5502.405033986059,5502.405033986059,12515.007171184028,0.4396645530220246,1.0
600,4200.0,moving_end,39.88822936505957,total,predictor_bcs,9,0.0,0.0,0.0,,
600,4200.0,moving_end,39.88822936505957,total,projection,9,-1.4999117022564893e-11,8.489144350702567e-11,1.3937648880864471e-09,0.06090800839700903,0.17668585198841102
600,4200.0,moving_end,39.88822936505957,total,projection_bcs,9,0.0,0.0,0.0,,
600,4200.0,moving_end,39.88822936505957,total,surface_drag,9,-1341.2161636106016,1341.2161636106016,9411.702659085626,0.14250515684490447,1.0
600,4200.0,moving_end,39.88822936505957,total,transport_microphysics_bcs,9,0.0,0.0,0.0,,
600,4200.0,moving_end,121.65909956343168,les_label,inferred_muscl_label,9,6254.027430803443,7940.958188686144,54310.562363854115,0.14621388258669873,0.7875658430885393
600,4200.0,moving_end,121.65909956343168,les_label,local_les,9,-5667.450852903773,6371.7019625475505,50347.77885594086,0.12655378464219405,0.8894720572645551
600,4200.0,moving_end,121.65909956343168,les_label,mask_motion,9,2755.6092220301425,3287.930512541034,10867.738300781964,0.3025404570428843,0.838098375716738
600,4200.0,moving_end,121.65909956343168,total,advection,9,-19311.645153246507,19311.645153246507,166496.02459255588,0.11598862615792413,1.0
600,4200.0,moving_end,121.65909956343168,total,buoyancy,9,0.0,0.0,0.0,,
